payroll_id,employee_id,pay_period_end,hours_worked,overtime_hours,gross_pay,overtime_pay,bonus,benefits_deduction,taxes,net_pay,anomaly_flag,anomaly_type
P001008,E0084,2025-12-31,84.67,4.67,3676.32,304.07,0,75,808.79,3096.6,False,None
P001009,E0085,2025-07-15,85.42,5.42,2036.5,193.95,0,275,366.57,1588.87,False,None
P001010,E0085,2025-07-31,83.25,3.25,1984.65,116.17,0,275,357.24,1468.58,False,None
P001011,E0085,2025-08-15,90.41,10.41,2155.28,372.11,0,275,387.95,1864.44,False,None
P001012,E0085,2025-08-31,78.51,0.0,1871.66,0.0,0,275,336.9,1259.76,False,None
P001013,E0085,2025-09-15,96.42,16.42,2298.59,587.08,0,275,413.75,2196.93,False,None
P001014,E0085,2025-09-30,86.55,6.55,2063.24,234.07,0,275,371.38,1650.93,False,None
P001015,E0085,2025-10-15,59.81,0.0,1425.92,0.0,0,275,256.67,894.25,False,None
P001016,E0085,2025-10-31,94.41,14.41,2250.62,515.13,0,275,405.11,2085.64,False,None
P001017,E0085,2025-11-15,73.86,0.0,1760.92,0.0,0,275,316.97,1168.95,False,None
P001018,E0085,2025-11-30,71.73,0.0,1709.98,0.0,1000,275,307.8,2127.18,False,None
P001019,E0085,2025-12-15,84.19,4.19,2007.09,149.84,0,275,361.28,1520.66,False,None
P001020,E0085,2025-12-31,66.09,0.0,1575.69,0.0,0,275,283.62,1017.07,False,None
P001021,E0086,2025-07-15,44.44,0.0,1736.12,0.0,0,75,312.5,1348.62,False,None
P001022,E0086,2025-07-31,62.46,19.0,2440.19,1113.5,0,75,439.23,1925.95,True,Unusual Overtime
P001023,E0086,2025-08-15,54.45,0.0,2127.35,0.0,0,75,382.92,1669.43,False,None
P001024,E0086,2025-08-31,56.5,0.0,2207.37,0.0,0,75,397.33,1735.05,False,None
P001025,E0086,2025-09-15,44.74,0.0,1748.18,0.0,500,75,314.67,1858.5,False,None
P001026,E0086,2025-09-30,37.69,0.0,1472.67,0.0,0,75,265.08,1132.59,False,None
P001027,E0086,2025-10-15,55.65,0.0,2174.42,0.0,0,75,391.4,1708.03,False,None
P001028,E0086,2025-10-31,57.44,0.0,2244.26,0.0,0,-75,403.97,1765.29,True,Negative Deduction
P001029,E0086,2025-11-15,57.08,0.0,2230.11,0.0,0,75,401.42,1753.69,False,None
P001030,E0086,2025-11-30,51.67,0.0,2018.85,0.0,0,75,363.39,1580.45,False,None
P001031,E0086,2025-12-15,42.26,0.0,1651.23,0.0,0,75,297.22,1279.01,False,None
P001032,E0086,2025-12-31,69.5,0.0,2715.45,0.0,0,75,488.78,2151.67,False,None
P001033,E0087,2025-07-15,83.84,3.84,1797.49,123.44,0,75,485.32,1360.61,False,None
P001034,E0087,2025-07-31,78.61,0.0,1685.37,0.0,0,75,455.05,1155.32,False,None
P001035,E0087,2025-08-15,78.64,0.0,1686.14,0.0,0,75,455.26,1155.88,False,None
P001036,E0087,2025-08-31,81.2,1.2,1740.86,38.49,250,75,470.03,1484.32,False,None
P001037,E0087,2025-09-15,88.56,8.56,1898.66,275.19,250,75,512.64,1836.21,False,None
P001038,E0087,2025-09-30,81.52,1.52,1747.73,48.79,0,75,471.89,1249.63,False,None
P001039,E0087,2025-10-15,86.87,6.87,1862.45,220.88,0,75,502.86,1505.47,False,None
P001040,E0087,2025-10-31,81.21,1.21,1741.17,38.95,0,75,470.12,1235.0,False,None
P001041,E0087,2025-11-15,79.1,0.0,1695.93,0.0,0,75,457.9,1163.03,False,None
P001042,E0087,2025-11-30,85.13,5.13,1825.19,164.98,0,75,492.8,1422.37,False,None
P001043,E0087,2025-12-15,84.83,4.83,1818.68,155.21,0,75,491.04,1407.85,False,None
P001044,E0087,2025-12-31,78.64,0.0,1686.1,0.0,0,75,455.25,1155.86,False,None
P001045,E0088,2025-07-15,74.01,0.0,1591.88,0.0,0,275,286.54,1030.34,False,None
P001046,E0088,2025-07-31,82.73,2.73,1779.6,88.21,0,275,320.33,1272.48,False,None
P001047,E0088,2025-08-15,80.63,0.63,1734.28,20.22,0,275,312.17,1167.33,False,None
P001048,E0088,2025-08-31,75.56,0.0,1625.32,0.0,0,275,292.56,1057.76,False,None
P001049,E0088,2025-09-15,73.26,0.0,1575.84,0.0,0,275,283.65,1017.19,False,None
P001050,E0088,2025-09-30,83.28,3.28,1791.43,105.95,0,275,322.46,1299.93,False,None
P001051,E0088,2025-10-15,84.4,4.4,1815.46,141.99,0,275,326.78,1355.67,False,None
P001052,E0088,2025-10-31,77.12,0.0,1658.85,0.0,0,275,298.59,1085.25,False,None
P001053,E0088,2025-11-15,75.36,0.0,1621.0,0.0,250,275,291.78,1304.22,False,None
P001054,E0088,2025-11-30,73.36,0.0,1577.93,0.0,250,275,284.03,1268.9,False,None
P001055,E0088,2025-12-15,83.06,3.06,1786.58,98.67,1000,275,321.58,2288.66,False,None
P001056,E0088,2025-12-31,73.57,0.0,1582.45,0.0,0,275,284.84,1022.61,False,None
P001057,E0089,2025-07-15,97.93,38.93,3589.1,2140.13,500,275,969.06,3830.69,True,Unusual Overtime
P001058,E0089,2025-07-31,76.72,0.0,2811.71,0.0,0,275,759.16,1777.55,False,None
P001059,E0089,2025-08-15,60.6,0.0,2220.93,0.0,0,275,599.65,1346.28,False,None
P001060,E0089,2025-08-31,79.76,0.0,2923.15,0.0,0,275,789.25,1858.9,False,None
P001061,E0089,2025-09-15,79.42,0.0,2910.59,0.0,0,275,785.86,1849.73,False,None
P001062,E0089,2025-09-30,88.89,18.89,3257.96,1038.68,0,275,879.65,2592.24,True,Unusual Overtime
P001063,E0089,2025-10-15,82.31,2.31,3016.48,126.72,0,275,814.45,2053.75,False,None
P001064,E0089,2025-10-31,73.33,0.0,2687.52,0.0,0,275,725.63,1686.89,False,None
P001065,E0089,2025-11-15,77.71,0.0,2848.03,0.0,500,275,768.97,2304.06,False,None
P001066,E0089,2025-11-30,82.62,2.62,3028.0,144.0,0,275,817.56,2079.44,False,None
P001067,E0089,2025-12-15,62.68,0.0,2297.31,0.0,0,275,620.27,1402.03,False,None
P001068,E0089,2025-12-31,90.71,10.71,3324.48,588.73,0,275,897.61,2740.6,False,None
P001069,E0090,2025-07-15,73.35,0.0,2837.94,0.0,0,275,737.86,1825.07,False,None
P001070,E0090,2025-07-31,91.34,11.34,3533.8,657.91,500,275,918.79,3497.92,False,None
P001071,E0090,2025-08-15,83.14,3.14,3216.68,182.21,250,275,836.34,2537.55,False,None
P001072,E0090,2025-08-31,85.04,5.04,3290.07,292.31,0,275,855.42,2451.96,False,None
P001073,E0090,2025-09-15,89.2,9.2,3450.97,533.65,0,275,897.25,2812.37,False,None
P001074,E0090,2025-09-30,84.59,4.59,3272.6,266.09,0,275,850.87,2412.81,False,None
P001075,E0090,2025-10-15,85.38,5.38,3303.47,312.41,0,275,858.9,2481.98,False,None
P001076,E0090,2025-10-31,78.68,0.0,3044.31,0.0,0,275,791.52,1977.79,False,None
P001077,E0090,2025-11-15,82.98,2.98,3210.39,172.79,0,275,834.7,2273.48,False,None
P001078,E0090,2025-11-30,75.3,0.0,2913.36,0.0,0,275,757.47,1880.88,False,None
P001079,E0090,2025-12-15,77.25,0.0,2988.91,0.0,0,275,777.12,1936.79,False,None
P001080,E0090,2025-12-31,95.72,15.72,3703.31,912.17,0,275,962.86,3377.62,False,None
P001081,E0091,2025-07-15,73.53,0.0,4159.11,0.0,0,0,748.64,3410.47,False,None
P001082,E0091,2025-07-31,81.23,1.23,4594.63,104.74,0,0,827.03,3872.33,False,None
P001083,E0091,2025-08-15,80.91,0.91,4576.14,77.01,0,0,823.71,3829.45,False,None
P001084,E0091,2025-08-31,77.51,0.0,4384.19,0.0,0,0,789.15,3595.04,False,None
P001085,E0091,2025-09-15,84.12,4.12,4757.56,349.13,0,0,856.36,4250.33,False,None
P001086,E0091,2025-09-30,84.72,4.72,4791.64,400.26,0,0,862.49,4329.4,False,None
P001087,E0091,2025-10-15,72.59,0.0,4105.89,0.0,0,0,739.06,3366.83,False,None
P001088,E0091,2025-10-31,80.81,0.81,4570.66,68.79,0,0,822.72,3816.74,False,None
P001089,E0091,2025-11-15,71.34,0.0,4035.05,0.0,0,0,726.31,3308.74,False,None
P001090,E0091,2025-11-30,86.31,6.31,4881.6,535.2,0,0,878.69,4538.12,False,None
P001091,E0091,2025-12-15,81.41,1.41,4604.66,119.79,0,0,828.84,3895.6,False,None
P001092,E0091,2025-12-31,80.66,0.66,4562.05,55.88,0,0,821.17,3796.76,False,None
P001093,E0092,2025-07-15,85.27,5.27,3526.01,327.01,0,0,775.72,3077.3,False,None
P001094,E0092,2025-07-31,77.8,0.0,3216.86,0.0,0,0,707.71,2509.15,False,None
P001095,E0092,2025-08-15,87.31,7.31,3610.36,453.54,0,0,794.28,3269.62,False,None
P001096,E0092,2025-08-31,72.41,0.0,2994.25,0.0,0,0,658.74,2335.52,False,None
P001097,E0092,2025-09-15,91.3,11.3,3775.05,700.57,0,0,830.51,3645.11,False,None
P001098,E0092,2025-09-30,75.59,0.0,3125.76,0.0,0,0,687.67,2438.09,True,Duplicate Bonus
P001099,E0092,2025-10-15,66.43,0.0,2746.9,0.0,0,0,604.32,2142.59,False,None
P001100,E0092,2025-10-31,77.37,0.0,3199.32,0.0,0,0,703.85,2495.47,False,None
P001101,E0092,2025-11-15,76.46,0.0,3161.8,0.0,0,0,695.6,2466.2,False,None
P001102,E0092,2025-11-30,77.31,0.0,3196.83,0.0,250,0,703.3,2743.52,False,None
P001103,E0092,2025-12-15,81.85,1.85,3384.63,114.94,500,0,744.62,3254.95,False,None
P001104,E0092,2025-12-31,88.78,8.78,3671.17,544.75,0,0,807.66,3408.26,False,None
P001105,E0093,2025-07-15,78.47,0.0,3220.26,0.0,0,150,579.65,2490.61,False,None
P001106,E0093,2025-07-31,74.47,0.0,3056.13,0.0,0,150,550.1,2356.03,False,None
P001107,E0093,2025-08-15,70.99,0.0,2913.33,0.0,0,150,524.4,2238.93,False,None
P001108,E0093,2025-08-31,76.25,0.0,3129.49,0.0,0,150,563.31,2416.18,False,None
P001109,E0093,2025-09-15,64.9,0.0,2663.39,0.0,1000,150,479.41,3033.98,False,None
P001110,E0093,2025-09-30,74.2,0.0,3045.12,0.0,0,150,548.12,2347.0,False,None
P001111,E0093,2025-10-15,89.95,9.95,3691.65,612.67,0,150,664.5,3489.82,False,None
P001112,E0093,2025-10-31,73.41,0.0,3012.87,0.0,0,150,542.32,2320.56,False,None
P001113,E0093,2025-11-15,85.03,5.03,3489.62,309.63,0,150,628.13,3021.12,False,None
P001114,E0093,2025-11-30,70.19,0.0,2880.52,0.0,0,150,518.49,2212.03,True,Duplicate Bonus
P001115,E0093,2025-12-15,94.17,14.17,3864.69,872.23,0,150,695.64,3891.27,False,None
P001116,E0093,2025-12-31,94.7,39.7,3886.52,2443.98,0,150,699.57,3941.93,True,Unusual Overtime
P001117,E0094,2025-07-15,84.73,4.73,3238.31,271.07,0,275,874.34,2360.03,False,None
P001118,E0094,2025-07-31,95.93,15.93,3666.45,913.27,0,275,989.94,3314.77,False,None
P001119,E0094,2025-08-15,82.85,2.85,3166.39,163.18,0,275,854.92,2199.64,False,None
P001120,E0094,2025-08-31,86.15,6.15,3292.58,352.47,0,275,889.0,2481.06,False,None
P001121,E0094,2025-09-15,90.1,10.1,3443.45,578.77,250,275,929.73,3067.49,False,None
P001122,E0094,2025-09-30,81.44,1.44,3112.55,82.43,0,275,840.39,2079.59,False,None
P001123,E0094,2025-10-15,67.58,0.0,2582.95,0.0,0,275,697.4,1610.55,False,None
P001124,E0094,2025-10-31,86.31,6.31,3298.83,361.85,0,275,890.69,2495.0,False,None
P001125,E0094,2025-11-15,76.23,10.0,2913.32,573.3,0,275,786.6,1851.73,True,Unusual Overtime
P001126,E0094,2025-11-30,76.82,0.0,2936.05,0.0,0,275,792.73,1868.32,False,None
P001127,E0094,2025-12-15,82.38,2.38,3148.68,136.63,0,275,850.14,2160.17,False,None
P001128,E0094,2025-12-31,84.53,4.53,3230.75,259.72,0,275,872.3,2343.16,False,None
P001129,E0095,2025-07-15,51.2,0.0,1448.48,0.0,0,275,391.09,782.39,False,None
P001130,E0095,2025-07-31,55.09,0.0,1558.38,0.0,0,275,420.76,862.62,False,None
P001131,E0095,2025-08-15,44.35,14.0,1254.52,594.09,500,275,338.72,890.8,True,Duplicate Bonus
P001132,E0095,2025-08-31,49.66,0.0,1404.84,0.0,250,275,379.31,1000.53,False,None
P001133,E0095,2025-09-15,56.79,0.0,1606.67,0.0,0,275,433.8,897.87,False,None
P001134,E0095,2025-09-30,64.18,0.0,1815.72,0.0,0,275,490.24,1050.47,False,None
P001135,E0095,2025-10-15,67.01,0.0,1895.75,0.0,0,275,511.85,1108.9,False,None
P001136,E0095,2025-10-31,53.46,0.0,1512.49,0.0,0,275,408.37,829.12,False,None
P001137,E0095,2025-11-15,56.72,0.0,1604.61,0.0,0,275,433.24,896.37,False,None
P001138,E0095,2025-11-30,65.85,0.0,1862.97,0.0,0,275,503.0,1084.97,False,None
P001139,E0095,2025-12-15,44.63,0.0,1262.68,0.0,0,275,340.92,646.75,False,None
P001140,E0095,2025-12-31,55.04,0.0,1557.01,0.0,0,275,420.39,861.62,False,None
P001141,E0096,2025-07-15,86.15,6.15,1779.79,190.49,0,275,462.75,1232.53,False,None
P001142,E0096,2025-07-31,91.58,11.58,1892.1,358.95,0,275,491.95,1484.11,False,None
P001143,E0096,2025-08-15,70.9,12.0,1464.85,371.88,0,275,380.86,808.99,True,Unusual Overtime
P001144,E0096,2025-08-31,72.48,0.0,1497.54,0.0,0,275,389.36,833.18,False,None
P001145,E0096,2025-09-15,80.17,0.17,1656.33,5.3,0,275,430.65,955.99,False,None
P001146,E0096,2025-09-30,83.02,3.02,1715.23,93.65,0,275,445.96,1087.92,False,None
P001147,E0096,2025-10-15,88.98,8.98,1838.39,278.38,0,275,477.98,1363.79,False,None
P001148,E0096,2025-10-31,84.14,4.14,1738.34,128.31,0,275,451.97,1139.68,False,None
P001149,E0096,2025-11-15,78.79,0.0,1627.77,0.0,1000,275,423.22,1929.55,False,None
P001150,E0096,2025-11-30,83.33,3.33,1721.63,103.25,1000,275,447.62,2102.26,False,None
P001151,E0096,2025-12-15,82.41,2.41,1702.56,74.63,0,275,442.66,1059.53,False,None
P001152,E0096,2025-12-31,93.96,13.96,1941.22,432.62,0,275,504.72,1594.12,False,None
P001153,E0097,2025-07-15,81.33,1.33,5131.62,125.44,250,0,1334.22,4172.84,False,None
P001154,E0097,2025-07-31,76.94,0.0,4854.62,0.0,0,0,1262.2,3592.42,False,None
P001155,E0097,2025-08-15,83.6,3.6,5274.96,340.44,0,0,1371.49,4243.92,False,None
P001156,E0097,2025-08-31,81.59,1.59,5148.2,150.29,0,0,1338.53,3959.96,False,None
P001157,E0097,2025-09-15,67.43,0.0,4254.96,0.0,0,0,1106.29,3148.67,False,None
P001158,E0097,2025-09-30,79.87,0.0,5040.1,0.0,250,0,1310.43,3979.67,False,None
P001159,E0097,2025-10-15,79.19,0.0,4997.15,0.0,0,0,1299.26,3697.89,False,None
P001160,E0097,2025-10-31,75.65,0.0,4773.45,0.0,0,0,1241.1,3532.36,False,None
P001161,E0097,2025-11-15,88.28,8.28,5570.76,784.14,0,0,1448.4,4906.51,False,None
P001162,E0097,2025-11-30,73.71,0.0,4651.39,0.0,0,0,1209.36,3442.03,False,None
P001163,E0097,2025-12-15,83.64,14.64,5278.0,1386.14,0,0,1372.28,4250.71,True,Unusual Overtime
P001164,E0097,2025-12-31,78.82,0.0,4973.36,0.0,0,0,1293.07,3680.29,False,None
P001165,E0098,2025-07-15,80.86,0.86,2413.72,38.58,0,275,434.47,1742.82,False,None
P001166,E0098,2025-07-31,83.29,3.29,2486.33,147.5,250,275,447.54,2161.3,False,None
P001167,E0098,2025-08-15,69.54,0.0,2075.75,0.0,0,275,373.64,1427.12,False,None
P001168,E0098,2025-08-31,81.53,1.53,2433.77,68.65,0,-275,438.08,1789.34,True,Negative Deduction
P001169,E0098,2025-09-15,98.31,18.31,2934.6,819.9,250,275,528.23,3201.27,False,None
P001170,E0098,2025-09-30,67.55,0.0,2016.24,0.0,250,275,362.92,1628.32,False,None
P001171,E0098,2025-10-15,79.54,0.0,2374.24,0.0,0,275,427.36,1671.88,False,None
P001172,E0098,2025-10-31,88.99,8.99,2656.23,402.34,0,275,478.12,2305.45,False,None
P001173,E0098,2025-11-15,82.41,2.41,2460.03,108.04,0,275,442.8,1850.26,False,None
P001174,E0098,2025-11-30,85.5,5.5,2552.29,246.43,0,275,459.41,2064.3,False,None
P001175,E0098,2025-12-15,60.99,0.0,1820.69,0.0,0,275,327.72,1217.97,True,Duplicate Bonus
P001176,E0098,2025-12-31,84.79,4.79,2530.86,214.29,0,275,455.56,2014.6,False,None
P001177,E0099,2025-07-15,73.91,0.0,4105.51,0.0,0,275,903.21,2927.29,False,None
P001178,E0099,2025-07-31,82.48,2.48,4581.71,206.56,0,275,1007.98,3505.3,False,None
P001179,E0099,2025-08-15,79.76,12.0,4430.92,999.9,0,275,974.8,3181.12,True,Unusual Overtime
P001180,E0099,2025-08-31,98.23,18.23,5456.49,1518.74,0,275,1200.43,5499.8,False,None
P001181,E0099,2025-09-15,84.37,4.37,4686.95,364.43,0,275,1031.13,3745.25,False,None
P001182,E0099,2025-09-30,79.1,0.0,4393.95,0.0,0,275,966.67,3152.28,False,None
P001183,E0099,2025-10-15,67.92,0.0,3773.09,0.0,250,275,830.08,2918.01,False,None
P001184,E0099,2025-10-31,80.97,0.97,4497.84,80.76,0,275,989.52,3314.07,False,None
P001185,E0099,2025-11-15,86.59,6.59,4809.84,548.76,0,275,1058.17,4025.44,False,None
P001186,E0099,2025-11-30,79.36,0.0,4408.2,0.0,0,275,969.8,3163.4,False,None
P001187,E0099,2025-12-15,75.95,0.0,4219.29,0.0,0,275,928.24,3016.04,False,None
P001188,E0099,2025-12-31,75.42,0.0,4189.54,0.0,0,275,921.7,2992.84,False,None
P001189,E0100,2025-07-15,84.28,4.28,4169.39,317.68,0,275,750.49,3461.58,False,None
P001190,E0100,2025-07-31,86.08,6.08,4258.14,450.8,0,275,766.46,3667.47,False,None
P001191,E0100,2025-08-15,90.89,10.89,4496.31,808.07,0,275,809.34,4220.05,False,None
P001192,E0100,2025-08-31,72.04,0.0,3563.82,0.0,0,275,641.49,2647.33,False,None
P001193,E0100,2025-09-15,84.21,4.21,4165.76,312.24,0,275,749.84,3453.17,False,None
P001194,E0100,2025-09-30,79.03,0.0,3909.43,0.0,0,275,703.7,2930.74,False,None
P001195,E0100,2025-10-15,79.26,0.0,3921.1,0.0,0,275,705.8,2940.3,False,None
P001196,E0100,2025-10-31,83.21,26.21,4116.63,1945.25,500,275,740.99,3839.17,True,Unusual Overtime
P001197,E0100,2025-11-15,83.26,3.26,4118.93,242.0,0,275,741.41,3344.53,False,None
P001198,E0100,2025-11-30,84.23,4.23,4166.87,313.9,0,275,750.04,3455.73,False,None
P001199,E0100,2025-12-15,71.54,0.0,3539.1,0.0,500,275,637.04,3127.06,False,None
P001200,E0100,2025-12-31,74.0,0.0,3660.85,0.0,0,275,658.95,2726.9,False,None
P001201,E0101,2025-07-15,91.89,11.89,2516.78,488.38,0,0,453.02,2552.14,False,None
P001202,E0101,2025-07-31,78.24,0.0,2142.87,0.0,0,0,385.72,1757.15,False,None
P001203,E0101,2025-08-15,82.45,2.45,2258.25,100.58,500,0,406.49,2452.35,False,None
P001204,E0101,2025-08-31,88.44,8.44,2422.3,346.65,0,0,436.01,2332.93,False,None
P001205,E0101,2025-09-15,83.71,3.71,2292.75,152.32,0,0,412.69,2032.38,False,None
P001206,E0101,2025-09-30,84.37,4.37,2310.95,179.63,0,0,415.97,2074.61,False,None
P001207,E0101,2025-10-15,87.16,7.16,2387.22,294.03,0,0,429.7,2251.55,False,None
P001208,E0101,2025-10-31,63.07,20.0,1727.4,821.7,0,0,310.93,1416.47,True,Unusual Overtime
P001209,E0101,2025-11-15,76.08,0.0,2083.84,0.0,0,0,375.09,1708.75,False,None
P001210,E0101,2025-11-30,83.75,3.75,2293.88,154.02,0,0,412.9,2035.0,False,None
P001211,E0101,2025-12-15,91.1,11.1,2495.26,456.09,250,0,449.15,2752.2,False,None
P001212,E0101,2025-12-31,80.53,0.53,2205.68,21.72,0,0,397.02,1830.38,False,None
P001213,E0102,2025-07-15,43.24,0.0,4280.98,0.0,500,75,770.58,3935.41,False,None
P001214,E0102,2025-07-31,43.46,0.0,4302.08,0.0,0,75,774.37,3452.7,False,None
P001215,E0102,2025-08-15,57.07,0.0,5650.02,0.0,0,75,1017.0,4558.01,False,None
P001216,E0102,2025-08-31,48.26,17.0,4777.52,2524.5,0,75,859.95,3842.57,True,Unusual Overtime
P001217,E0102,2025-09-15,49.94,0.0,4944.3,0.0,0,75,889.97,3979.32,False,None
P001218,E0102,2025-09-30,54.92,0.0,5437.1,0.0,500,-75,978.68,4883.43,True,Negative Deduction
P001219,E0102,2025-10-15,26.79,0.0,2651.99,0.0,0,75,477.36,2099.63,False,None
P001220,E0102,2025-10-31,66.0,0.0,6534.29,0.0,0,75,1176.17,5283.12,False,None
P001221,E0102,2025-11-15,44.15,0.0,4370.99,0.0,250,75,786.78,3759.21,False,None
P001222,E0102,2025-11-30,51.94,0.0,5141.61,0.0,0,75,925.49,4141.12,False,None
P001223,E0102,2025-12-15,36.36,0.0,3599.88,0.0,500,75,647.98,3376.9,False,None
P001224,E0102,2025-12-31,46.62,0.0,4615.35,0.0,0,75,830.76,3709.58,False,None
P001225,E0103,2025-07-15,89.96,9.96,3173.7,526.95,0,75,571.27,3054.39,False,None
P001226,E0103,2025-07-31,64.67,0.0,2281.58,0.0,0,75,410.68,1795.9,False,None
P001227,E0103,2025-08-15,89.01,9.01,3140.26,476.79,0,75,565.25,2976.8,False,None
P001228,E0103,2025-08-31,77.81,0.0,2745.15,0.0,500,75,494.13,2676.02,False,None
P001229,E0103,2025-09-15,83.9,3.9,2959.9,206.25,250,75,532.78,2808.36,False,None
P001230,E0103,2025-09-30,85.26,5.26,3007.98,278.37,0,75,541.44,2669.91,False,None
P001231,E0103,2025-10-15,83.53,3.53,2946.99,186.88,0,75,530.46,2528.41,False,None
P001232,E0103,2025-10-31,73.08,0.0,2578.28,0.0,0,75,464.09,2039.19,True,Duplicate Bonus
P001233,E0103,2025-11-15,77.08,0.0,2719.51,0.0,0,75,489.51,2155.0,False,None
P001234,E0103,2025-11-30,68.31,0.0,2409.89,0.0,0,75,433.78,1901.11,False,None
P001235,E0103,2025-12-15,83.93,3.93,2961.2,208.21,0,75,533.02,2561.39,False,None
P001236,E0103,2025-12-31,93.62,13.62,3302.79,720.58,0,75,594.5,3353.87,False,None
P001237,E0104,2025-07-15,35.4,0.0,2159.67,0.0,0,275,388.74,1495.93,False,None
P001238,E0104,2025-07-31,43.91,0.0,2678.32,0.0,0,275,482.1,1921.22,False,None
P001239,E0104,2025-08-15,48.55,0.0,2961.29,0.0,0,275,533.03,2153.26,False,None
P001240,E0104,2025-08-31,51.39,0.0,3134.59,0.0,0,275,564.23,2295.36,False,None
P001241,E0104,2025-09-15,57.03,0.0,3479.04,0.0,0,275,626.23,2577.81,False,None
P001242,E0104,2025-09-30,48.78,0.0,2975.73,0.0,0,275,535.63,2165.1,False,None
P001243,E0104,2025-10-15,47.47,0.0,2895.81,0.0,0,275,521.25,2099.57,False,None
P001244,E0104,2025-10-31,58.83,0.0,3588.33,0.0,0,275,645.9,2667.43,False,None
P001245,E0104,2025-11-15,55.3,0.0,3373.05,0.0,0,275,607.15,2490.9,False,None
P001246,E0104,2025-11-30,54.31,0.0,3313.02,0.0,0,-275,596.34,2441.68,True,Negative Deduction
P001247,E0104,2025-12-15,50.9,0.0,3104.91,0.0,0,275,558.88,2271.02,False,None
P001248,E0104,2025-12-31,57.87,0.0,3529.78,0.0,0,275,635.36,2619.42,False,None
P001249,E0105,2025-07-15,44.75,0.0,1766.26,0.0,250,75,317.93,1623.34,False,None
P001250,E0105,2025-07-31,43.66,0.0,1723.2,0.0,0,75,310.18,1338.02,False,None
P001251,E0105,2025-08-15,55.97,0.0,2209.09,0.0,0,75,397.64,1736.45,False,None
P001252,E0105,2025-08-31,37.0,0.0,1460.38,0.0,0,75,262.87,1122.51,False,None
P001253,E0105,2025-09-15,50.74,0.0,2002.61,0.0,250,75,360.47,1817.14,False,None
P001254,E0105,2025-09-30,47.47,13.0,1873.54,769.66,0,75,337.24,1461.31,True,Unusual Overtime
P001255,E0105,2025-10-15,38.75,0.0,1529.62,0.0,0,75,275.33,1179.29,False,None
P001256,E0105,2025-10-31,42.55,0.0,1679.44,0.0,0,75,302.3,1302.14,False,None
P001257,E0105,2025-11-15,49.13,0.0,1939.09,0.0,0,75,349.04,1515.05,False,None
P001258,E0105,2025-11-30,58.27,0.0,2299.98,0.0,0,75,414.0,1810.99,False,None
P001259,E0105,2025-12-15,44.78,0.0,1767.32,0.0,0,75,318.12,1374.2,False,None
P001260,E0105,2025-12-31,59.71,0.0,2356.64,0.0,0,75,424.19,1857.44,False,None
P001261,E0106,2025-07-15,50.51,0.0,2474.77,0.0,0,75,445.46,1954.31,False,None
P001262,E0106,2025-07-31,60.48,0.0,2963.67,0.0,500,75,533.46,2855.21,False,None
P001263,E0106,2025-08-15,45.16,0.0,2213.04,0.0,0,75,398.35,1739.69,False,None
P001264,E0106,2025-08-31,49.61,0.0,2430.87,0.0,0,-75,437.56,1918.31,True,Negative Deduction
P001265,E0106,2025-09-15,52.95,0.0,2594.45,0.0,0,75,467.0,2052.45,False,None
P001266,E0106,2025-09-30,48.56,0.0,2379.63,0.0,500,75,428.33,2376.3,False,None
P001267,E0106,2025-10-15,57.62,0.0,2823.59,0.0,0,75,508.25,2240.34,False,None
P001268,E0106,2025-10-31,32.34,0.0,1584.64,0.0,500,75,285.23,1724.4,False,None
P001269,E0106,2025-11-15,69.38,0.0,3399.58,0.0,0,75,611.92,2712.66,False,None
P001270,E0106,2025-11-30,56.86,0.0,2786.25,0.0,0,75,501.52,2209.72,False,None
P001271,E0106,2025-12-15,48.61,0.0,2381.98,0.0,0,75,428.76,1878.22,False,None
P001272,E0106,2025-12-31,45.58,0.0,2233.49,0.0,0,75,402.03,1756.46,False,None
P001273,E0107,2025-07-15,73.07,0.0,3649.05,0.0,500,0,656.83,3492.22,False,None
P001274,E0107,2025-07-31,85.16,5.16,4253.14,386.9,250,0,765.56,4124.48,False,None
P001275,E0107,2025-08-15,87.96,7.96,4392.72,596.27,0,0,790.69,4198.3,False,None
P001276,E0107,2025-08-31,78.7,0.0,3930.27,0.0,0,0,707.45,3222.82,False,None
P001277,E0107,2025-09-15,88.86,8.86,4437.46,663.4,0,0,798.74,4302.12,False,None
P001278,E0107,2025-09-30,72.74,0.0,3632.73,0.0,0,0,653.89,2978.84,False,None
P001279,E0107,2025-10-15,71.33,0.0,3562.2,0.0,500,0,641.2,3421.0,False,None
P001280,E0107,2025-10-31,94.51,14.51,4719.67,1086.7,0,0,849.54,4956.83,False,None
P001281,E0107,2025-11-15,84.73,4.73,4231.36,354.24,0,0,761.64,3823.95,False,None
P001282,E0107,2025-11-30,91.17,11.17,4553.27,837.1,0,0,819.59,4570.78,False,None
P001283,E0107,2025-12-15,73.17,0.0,3654.03,0.0,0,0,657.73,2996.31,False,None
P001284,E0107,2025-12-31,72.61,0.0,3626.23,0.0,0,0,652.72,2973.51,False,None
P001285,E0108,2025-07-15,77.13,0.0,3242.59,0.0,0,75,583.67,2583.93,False,None
