payroll_id,employee_id,pay_period_end,hours_worked,overtime_hours,gross_pay,overtime_pay,bonus,benefits_deduction,taxes,net_pay,anomaly_flag,anomaly_type,timesheet_status,approval_status,previous_net_pay,net_pay_change,risk_score,risk_level,issue_summary
P000864,E0072,2025-12-31,83.66,3.66,2347.44,153.96,0,275,422.54,1803.86,True,Duplicate Bonus,Submitted,Not Required,2344.85,-540.99,5,High,"Duplicate Bonus, Large change in net pay"
P000865,E0073,2025-07-15,79.37,0.0,5054.53,0.0,0,275,1364.72,3414.8,False,None,Late,Not Required,,,0,Low,Normal
P000866,E0073,2025-07-31,77.24,0.0,4918.33,0.0,0,275,1327.95,3315.38,False,None,Submitted,Not Required,3414.8,-99.42000000000007,0,Low,Normal
P000867,E0073,2025-08-15,91.18,11.18,5806.13,1067.59,0,275,1567.65,5031.07,False,None,Submitted,Approved,3315.38,1715.6899999999996,2,Medium,Large change in net pay
P000868,E0073,2025-08-31,104.7,24.7,6667.12,2359.08,250,275,1800.12,7201.08,False,None,Submitted,Approved,5031.07,2170.01,2,Medium,Large change in net pay
P000869,E0073,2025-09-15,83.59,3.59,5323.03,342.94,0,275,1437.22,3953.75,False,None,Submitted,Not Required,7201.08,-3247.33,2,Medium,Large change in net pay
P000870,E0073,2025-09-30,71.76,0.0,4569.86,0.0,0,275,1233.86,3061.0,False,None,Submitted,Not Required,3953.75,-892.75,2,Medium,Large change in net pay
P000871,E0073,2025-10-15,78.76,0.0,5015.71,0.0,250,275,1354.24,3636.47,False,None,Missing,Not Required,3061.0,575.4699999999998,4,High,"Missing timesheet, Large change in net pay"
P000872,E0073,2025-10-31,83.44,3.44,5313.75,329.03,0,275,1434.71,3933.06,False,None,Submitted,Not Required,3636.47,296.59000000000015,0,Low,Normal
P000873,E0073,2025-11-15,61.2,0.0,3897.46,0.0,0,275,1052.31,2570.14,False,None,Submitted,Not Required,3933.06,-1362.92,2,Medium,Large change in net pay
P000874,E0073,2025-11-30,82.68,2.68,5264.81,255.61,0,275,1421.5,3823.92,False,None,Submitted,Not Required,2570.14,1253.7800000000002,2,Medium,Large change in net pay
P000875,E0073,2025-12-15,83.49,3.49,5316.73,333.5,0,275,1435.52,3939.71,False,None,Submitted,Not Required,3823.92,115.78999999999996,0,Low,Normal
P000876,E0073,2025-12-31,90.61,10.61,5770.09,1013.54,0,275,1557.92,4950.7,False,None,Submitted,Approved,3939.71,1010.9899999999998,2,Medium,Large change in net pay
P000877,E0074,2025-07-15,89.78,9.78,4363.16,712.74,0,0,959.9,4116.01,False,None,Late,Pending,,,2,Medium,Pending manager approval
P000878,E0074,2025-07-31,80.89,0.89,3931.22,64.84,0,0,864.87,3131.19,False,None,Missing,Not Required,4116.01,-984.8200000000002,4,High,"Missing timesheet, Large change in net pay"
P000879,E0074,2025-08-15,92.12,12.12,4476.89,883.34,0,0,984.92,4375.31,False,None,Submitted,Pending,3131.19,1244.1200000000003,4,High,"Pending manager approval, Large change in net pay"
P000880,E0074,2025-08-31,96.29,16.29,4679.47,1187.21,0,0,1029.48,4837.2,False,None,Late,Approved,4375.31,461.8899999999994,0,Low,Normal
P000881,E0074,2025-09-15,80.22,0.22,3898.87,16.3,0,0,857.75,3057.42,False,None,Submitted,Not Required,4837.2,-1779.7799999999997,2,Medium,Large change in net pay
P000882,E0074,2025-09-30,83.35,3.35,4050.59,243.89,0,0,891.13,3403.35,False,None,Submitted,Not Required,3057.42,345.92999999999984,0,Low,Normal
P000883,E0074,2025-10-15,65.86,0.0,3200.87,0.0,0,0,704.19,2496.68,False,None,Submitted,Not Required,3403.35,-906.6700000000001,2,Medium,Large change in net pay
P000884,E0074,2025-10-31,68.39,0.0,3323.86,0.0,0,0,731.25,2592.61,False,None,Submitted,Not Required,2496.68,95.93000000000029,0,Low,Normal
P000885,E0074,2025-11-15,73.29,0.0,3562.11,0.0,0,0,783.66,2778.45,False,None,Submitted,Not Required,2592.61,185.8399999999997,0,Low,Normal
P000886,E0074,2025-11-30,76.45,0.0,3715.52,0.0,0,0,817.41,2898.11,False,None,Missing,Not Required,2778.45,119.66000000000031,2,Medium,Missing timesheet
P000887,E0074,2025-12-15,71.23,0.0,3461.83,0.0,0,0,761.6,2700.23,False,None,Submitted,Not Required,2898.11,-197.8800000000001,0,Low,Normal
P000888,E0074,2025-12-31,79.71,0.0,3874.0,0.0,0,0,852.28,3021.72,False,None,Submitted,Not Required,2700.23,321.4899999999998,0,Low,Normal
P000889,E0075,2025-07-15,76.69,0.0,1904.99,0.0,0,150,419.1,1335.89,False,None,Submitted,Not Required,,,0,Low,Normal
P000890,E0075,2025-07-31,88.57,8.57,2200.01,319.21,0,150,484.0,1885.22,False,None,Submitted,Approved,1335.89,549.3299999999999,2,Medium,Large change in net pay
P000891,E0075,2025-08-15,76.2,0.0,1892.85,0.0,0,150,416.43,1326.43,False,None,Submitted,Not Required,1885.22,-558.79,2,Medium,Large change in net pay
P000892,E0075,2025-08-31,61.71,0.0,1532.78,0.0,0,150,337.21,1045.57,False,None,Submitted,Not Required,1326.43,-280.8600000000001,0,Low,Normal
P000893,E0075,2025-09-15,81.01,1.01,2012.19,37.48,0,150,442.68,1456.99,True,Duplicate Bonus,Submitted,Not Required,1045.57,411.4200000000001,3,Medium,Duplicate Bonus
P000894,E0075,2025-09-30,79.89,0.0,1984.38,0.0,0,-150,436.56,1397.82,True,Negative Deduction,Submitted,Not Required,1456.99,-59.17000000000007,3,Medium,Negative Deduction
P000895,E0075,2025-10-15,73.1,17.0,1815.89,633.42,250,150,399.5,1516.4,True,Unusual Overtime,Submitted,Approved,1397.82,118.58000000000015,3,Medium,Unusual Overtime
P000896,E0075,2025-10-31,80.76,0.76,2006.08,28.32,0,150,441.34,1443.06,False,None,Submitted,Not Required,1516.4,-73.34000000000015,0,Low,Normal
P000897,E0075,2025-11-15,71.4,0.0,1773.52,0.0,0,150,390.18,1233.35,False,None,Submitted,Not Required,1443.06,-209.71000000000004,0,Low,Normal
P000898,E0075,2025-11-30,82.64,2.64,2052.75,98.32,0,150,451.6,1549.46,False,None,Submitted,Not Required,1233.35,316.1100000000001,0,Low,Normal
P000899,E0075,2025-12-15,101.06,21.06,2510.41,784.82,0,150,552.29,2592.95,False,None,Submitted,Approved,1549.46,1043.4899999999998,2,Medium,Large change in net pay
P000900,E0075,2025-12-31,65.56,0.0,1628.39,0.0,0,150,358.25,1120.14,False,None,Submitted,Not Required,2592.95,-1472.8099999999997,2,Medium,Large change in net pay
P000901,E0076,2025-07-15,45.87,0.0,3119.16,0.0,0,0,561.45,2557.71,False,None,Submitted,Not Required,,,0,Low,Normal
P000902,E0076,2025-07-31,44.59,0.0,3031.98,0.0,0,0,545.76,2486.22,False,None,Late,Not Required,2557.71,-71.49000000000024,0,Low,Normal
P000903,E0076,2025-08-15,46.53,0.0,3164.31,0.0,0,0,569.58,2594.73,False,None,Submitted,Not Required,2486.22,108.51000000000022,0,Low,Normal
P000904,E0076,2025-08-31,58.16,0.0,3954.84,0.0,0,0,711.87,3242.97,False,None,Missing,Not Required,2594.73,648.2399999999998,4,High,"Missing timesheet, Large change in net pay"
P000905,E0076,2025-09-15,54.34,0.0,3695.3,0.0,0,0,665.15,3030.14,False,None,Submitted,Not Required,3242.97,-212.82999999999993,0,Low,Normal
P000906,E0076,2025-09-30,56.79,0.0,3861.73,0.0,250,0,695.11,3416.62,False,None,Submitted,Not Required,3030.14,386.48,0,Low,Normal
P000907,E0076,2025-10-15,50.24,0.0,3416.59,0.0,0,0,614.99,2801.6,False,None,Submitted,Not Required,3416.62,-615.02,2,Medium,Large change in net pay
P000908,E0076,2025-10-31,39.42,0.0,2680.78,0.0,0,0,482.54,2198.24,False,None,Late,Not Required,2801.6,-603.3600000000001,2,Medium,Large change in net pay
P000909,E0076,2025-11-15,41.08,0.0,2793.61,0.0,500,0,502.85,2790.76,False,None,Submitted,Not Required,2198.24,592.5200000000004,2,Medium,Large change in net pay
P000910,E0076,2025-11-30,55.97,0.0,3805.97,0.0,0,0,685.07,3120.89,False,None,Submitted,Not Required,2790.76,330.12999999999965,0,Low,Normal
P000911,E0076,2025-12-15,51.37,0.0,3492.93,0.0,0,0,628.73,2864.2,False,None,Late,Not Required,3120.89,-256.69000000000005,0,Low,Normal
P000912,E0076,2025-12-31,60.08,0.0,4085.55,0.0,0,0,735.4,3350.15,False,None,Submitted,Not Required,2864.2,485.9500000000003,0,Low,Normal
P000913,E0077,2025-07-15,82.35,2.35,4743.14,202.7,0,75,853.76,4017.07,False,None,Submitted,Not Required,,,0,Low,Normal
P000914,E0077,2025-07-31,70.54,0.0,4062.87,0.0,0,75,731.32,3256.55,False,None,Submitted,Not Required,4017.07,-760.52,2,Medium,Large change in net pay
P000915,E0077,2025-08-15,75.82,0.0,4367.51,0.0,0,75,786.15,3506.36,False,None,Submitted,Not Required,3256.55,249.80999999999995,0,Low,Normal
P000916,E0077,2025-08-31,84.52,4.52,4868.27,390.4,0,75,876.29,4307.38,False,None,Submitted,Not Required,3506.36,801.02,2,Medium,Large change in net pay
P000917,E0077,2025-09-15,85.68,5.68,4935.32,490.98,0,75,888.36,4462.95,False,None,Submitted,Approved,4307.38,155.5699999999997,0,Low,Normal
P000918,E0077,2025-09-30,86.84,6.84,5002.03,591.05,0,75,900.37,4617.72,False,None,Submitted,Approved,4462.95,154.77000000000044,0,Low,Normal
P000919,E0077,2025-10-15,71.61,0.0,4124.84,0.0,0,75,742.47,3307.37,False,None,Submitted,Not Required,4617.72,-1310.3500000000004,2,Medium,Large change in net pay
P000920,E0077,2025-10-31,70.39,0.0,4054.57,0.0,0,75,729.82,3249.74,False,None,Late,Not Required,3307.37,-57.63000000000011,0,Low,Normal
P000921,E0077,2025-11-15,78.48,0.0,4520.54,0.0,0,75,813.7,3631.84,False,None,Missing,Not Required,3249.74,382.10000000000036,2,Medium,Missing timesheet
P000922,E0077,2025-11-30,91.52,11.52,5271.59,995.38,0,75,948.89,5243.08,False,None,Submitted,Pending,3631.84,1611.2399999999998,4,High,"Pending manager approval, Large change in net pay"
P000923,E0077,2025-12-15,74.45,0.0,4288.27,0.0,0,75,771.89,3441.38,False,None,Submitted,Not Required,5243.08,-1801.6999999999998,2,Medium,Large change in net pay
P000924,E0077,2025-12-31,83.64,3.64,4817.65,314.48,0,75,867.18,4189.95,False,None,Submitted,Not Required,3441.38,748.5699999999997,2,Medium,Large change in net pay
P000925,E0078,2025-07-15,53.64,0.0,5685.89,0.0,1000,75,1023.46,5587.43,False,None,Submitted,Not Required,,,0,Low,Normal
P000926,E0078,2025-07-31,56.09,0.0,5945.14,0.0,250,75,1070.12,5050.01,False,None,Submitted,Not Required,5587.43,-537.4200000000001,2,Medium,Large change in net pay
P000927,E0078,2025-08-15,63.32,0.0,6711.45,0.0,0,75,1208.06,5428.39,False,None,Submitted,Not Required,5050.01,378.3800000000001,0,Low,Normal
P000928,E0078,2025-08-31,62.5,0.0,6624.5,0.0,500,75,1192.41,5857.09,False,None,Submitted,Not Required,5428.39,428.6999999999998,0,Low,Normal
P000929,E0078,2025-09-15,45.24,0.0,4795.77,0.0,250,75,863.24,4107.53,False,None,Submitted,Not Required,5857.09,-1749.5600000000004,2,Medium,Large change in net pay
P000930,E0078,2025-09-30,33.22,0.0,3520.98,0.0,250,75,633.78,3062.21,False,None,Submitted,Not Required,4107.53,-1045.3199999999997,2,Medium,Large change in net pay
P000931,E0078,2025-10-15,44.57,0.0,4724.61,0.0,0,75,850.43,3799.18,False,None,Missing,Not Required,3062.21,736.9699999999998,4,High,"Missing timesheet, Large change in net pay"
P000932,E0078,2025-10-31,50.61,0.0,5364.17,0.0,0,75,965.55,4323.62,False,None,Submitted,Not Required,3799.18,524.44,2,Medium,Large change in net pay
P000933,E0078,2025-11-15,47.11,19.0,4993.32,3021.0,0,75,898.8,4019.53,True,Unusual Overtime,Submitted,Approved,4323.62,-304.0899999999997,3,Medium,Unusual Overtime
P000934,E0078,2025-11-30,65.74,0.0,6968.78,0.0,0,75,1254.38,5639.4,False,None,Submitted,Not Required,4019.53,1619.8699999999994,2,Medium,Large change in net pay
P000935,E0078,2025-12-15,50.15,0.0,5315.93,0.0,0,75,956.87,4284.06,False,None,Submitted,Not Required,5639.4,-1355.3399999999992,2,Medium,Large change in net pay
P000936,E0078,2025-12-31,55.23,0.0,5854.35,0.0,0,75,1053.78,4725.57,False,None,Submitted,Not Required,4284.06,441.5099999999993,0,Low,Normal
P000937,E0079,2025-07-15,81.74,1.74,1862.8,59.4,0,0,335.3,1586.9,False,None,Submitted,Not Required,,,0,Low,Normal
P000938,E0079,2025-07-31,77.23,0.0,1760.0,0.0,250,0,316.8,1693.2,False,None,Submitted,Not Required,1586.9,106.29999999999995,0,Low,Normal
P000939,E0079,2025-08-15,64.6,0.0,1472.27,0.0,500,0,265.01,1707.26,False,None,Submitted,Not Required,1693.2,14.059999999999945,0,Low,Normal
P000940,E0079,2025-08-31,79.37,0.0,1808.87,0.0,0,0,325.6,1483.27,False,None,Submitted,Not Required,1707.26,-223.99,0,Low,Normal
P000941,E0079,2025-09-15,106.04,26.04,2416.59,890.08,0,0,434.99,2871.68,False,None,Submitted,Approved,1483.27,1388.4099999999999,2,Medium,Large change in net pay
P000942,E0079,2025-09-30,70.04,0.0,1596.31,0.0,0,0,287.34,1308.97,False,None,Missing,Not Required,2871.68,-1562.7099999999998,4,High,"Missing timesheet, Large change in net pay"
P000943,E0079,2025-10-15,65.48,0.0,1492.31,0.0,0,0,268.62,1223.7,False,None,Submitted,Not Required,1308.97,-85.26999999999998,0,Low,Normal
P000944,E0079,2025-10-31,95.49,15.49,2176.24,529.56,500,0,391.72,2814.08,False,None,Submitted,Rejected,1223.7,1590.3799999999999,2,Medium,Large change in net pay
P000945,E0079,2025-11-15,85.94,5.94,1958.5,202.94,0,0,352.53,1808.91,False,None,Missing,Approved,2814.08,-1005.1699999999998,4,High,"Missing timesheet, Large change in net pay"
P000946,E0079,2025-11-30,81.5,1.5,1857.37,51.26,0,0,334.33,1574.3,False,None,Submitted,Not Required,1808.91,-234.61000000000013,0,Low,Normal
P000947,E0079,2025-12-15,90.9,10.9,2071.64,372.66,250,0,372.9,2321.41,False,None,Submitted,Approved,1574.3,747.1099999999999,2,Medium,Large change in net pay
P000948,E0079,2025-12-31,73.35,0.0,1671.6,0.0,500,0,300.89,1870.71,False,None,Submitted,Not Required,2321.41,-450.6999999999998,0,Low,Normal
P000949,E0080,2025-07-15,79.15,0.0,3879.01,0.0,0,275,1047.33,2556.67,False,None,Submitted,Not Required,,,0,Low,Normal
P000950,E0080,2025-07-31,87.64,7.64,4295.3,561.75,0,275,1159.73,3422.31,False,None,Submitted,Approved,2556.67,865.6399999999999,2,Medium,Large change in net pay
P000951,E0080,2025-08-15,96.88,16.88,4748.23,1241.14,0,275,1282.02,4432.35,False,None,Submitted,Approved,3422.31,1010.0400000000004,2,Medium,Large change in net pay
P000952,E0080,2025-08-31,70.65,0.0,3462.64,0.0,0,275,934.91,2252.73,False,None,Late,Not Required,4432.35,-2179.6200000000003,2,Medium,Large change in net pay
P000953,E0080,2025-09-15,90.25,10.25,4422.95,753.23,0,275,1194.2,3706.98,False,None,Missing,Pending,2252.73,1454.25,6,High,"Missing timesheet, Pending manager approval, Large change in net pay"
P000954,E0080,2025-09-30,83.05,13.05,4070.51,959.72,0,275,1099.04,2921.04,True,Unusual Overtime,Submitted,Approved,3706.98,-785.94,5,High,"Unusual Overtime, Large change in net pay"
P000955,E0080,2025-10-15,81.3,1.3,3984.73,95.9,0,275,1075.88,2729.75,False,None,Submitted,Not Required,2921.04,-191.28999999999996,0,Low,Normal
P000956,E0080,2025-10-31,79.94,0.0,3917.77,0.0,0,275,1057.8,2584.97,False,None,Submitted,Not Required,2729.75,-144.7800000000002,0,Low,Normal
P000957,E0080,2025-11-15,68.92,0.0,3377.91,0.0,0,275,912.04,2190.87,False,None,Submitted,Not Required,2584.97,-394.0999999999999,0,Low,Normal
P000958,E0080,2025-11-30,87.7,7.7,4298.41,566.41,0,275,1160.57,3429.25,False,None,Submitted,Approved,2190.87,1238.38,2,Medium,Large change in net pay
P000959,E0080,2025-12-15,73.74,0.0,3614.09,0.0,0,275,975.8,2363.28,False,None,Submitted,Not Required,3429.25,-1065.9699999999998,2,Medium,Large change in net pay
P000960,E0080,2025-12-31,71.36,0.0,3497.47,0.0,0,275,944.32,2278.16,False,None,Late,Not Required,2363.28,-85.12000000000035,0,Low,Normal
P000961,E0081,2025-07-15,87.08,7.08,2951.27,360.1,0,0,649.28,2662.09,False,None,Missing,Pending,,,4,High,"Missing timesheet, Pending manager approval"
P000962,E0081,2025-07-31,86.31,6.31,2925.15,320.93,0,0,643.53,2602.54,False,None,Submitted,Approved,2662.09,-59.55000000000018,0,Low,Normal
P000963,E0081,2025-08-15,80.63,0.63,2732.62,32.13,0,0,601.18,2163.57,False,None,Submitted,Not Required,2602.54,-438.9699999999998,0,Low,Normal
P000964,E0081,2025-08-31,88.64,8.64,3003.89,439.03,250,0,660.85,3032.06,False,None,Submitted,Pending,2163.57,868.4899999999998,4,High,"Pending manager approval, Large change in net pay"
P000965,E0081,2025-09-15,91.41,11.41,3097.8,579.9,0,0,681.52,2996.18,False,None,Submitted,Approved,3032.06,-35.88000000000011,0,Low,Normal
P000966,E0081,2025-09-30,90.47,10.47,3065.89,532.03,0,0,674.49,2923.42,False,None,Submitted,Approved,2996.18,-72.75999999999976,0,Low,Normal
P000967,E0081,2025-10-15,75.77,0.0,2567.97,0.0,0,0,564.95,2003.02,False,None,Submitted,Not Required,2923.42,-920.4000000000001,2,Medium,Large change in net pay
P000968,E0081,2025-10-31,88.11,8.11,2986.14,412.42,0,0,656.95,2741.61,True,Negative Deduction,Submitted,Pending,2003.02,738.5900000000001,7,High,"Negative Deduction, Pending manager approval, Large change in net pay"
P000969,E0081,2025-11-15,81.69,1.69,2768.58,86.07,250,0,609.09,2495.56,False,None,Submitted,Not Required,2741.61,-246.05000000000018,0,Low,Normal
P000970,E0081,2025-11-30,93.81,13.81,3179.13,701.89,0,0,699.41,3181.61,False,None,Submitted,Approved,2495.56,686.0500000000002,2,Medium,Large change in net pay
P000971,E0081,2025-12-15,79.01,0.0,2677.65,0.0,0,0,589.08,2088.57,False,None,Submitted,Not Required,3181.61,-1093.04,2,Medium,Large change in net pay
P000972,E0081,2025-12-31,77.15,0.0,2614.55,0.0,0,0,575.2,2039.35,False,None,Submitted,Not Required,2088.57,-49.220000000000255,0,Low,Normal
P000973,E0082,2025-07-15,75.09,0.0,3490.92,0.0,0,150,628.36,2712.55,False,None,Submitted,Not Required,,,0,Low,Normal
P000974,E0082,2025-07-31,81.51,1.51,3789.6,105.6,0,150,682.13,3063.07,False,None,Submitted,Not Required,2712.55,350.52,0,Low,Normal
P000975,E0082,2025-08-15,83.73,3.73,3892.78,260.38,0,150,700.7,3302.46,False,None,Missing,Not Required,3063.07,239.38999999999987,2,Medium,Missing timesheet
P000976,E0082,2025-08-31,83.89,3.89,3899.94,271.11,0,150,701.99,3319.06,False,None,Submitted,Not Required,3302.46,16.59999999999991,0,Low,Normal
P000977,E0082,2025-09-15,82.79,2.79,3849.06,194.8,0,150,692.83,3201.03,True,Duplicate Bonus,Submitted,Not Required,3319.06,-118.02999999999975,3,Medium,Duplicate Bonus
P000978,E0082,2025-09-30,85.37,30.37,3968.77,2117.73,0,150,714.38,3478.75,True,Unusual Overtime,Submitted,Rejected,3201.03,277.7199999999998,3,Medium,Unusual Overtime
P000979,E0082,2025-10-15,78.22,0.0,3636.43,0.0,0,150,654.56,2831.87,False,None,Submitted,Not Required,3478.75,-646.8800000000001,2,Medium,Large change in net pay
P000980,E0082,2025-10-31,73.02,0.0,3394.69,0.0,0,150,611.04,2633.65,False,None,Submitted,Not Required,2831.87,-198.2199999999998,0,Low,Normal
P000981,E0082,2025-11-15,72.32,0.0,3362.22,0.0,0,150,605.2,2607.02,False,None,Submitted,Not Required,2633.65,-26.63000000000011,0,Low,Normal
P000982,E0082,2025-11-30,87.8,7.8,4081.84,543.96,0,150,734.73,3741.07,False,None,Submitted,Approved,2607.02,1134.0500000000002,2,Medium,Large change in net pay
P000983,E0082,2025-12-15,83.76,3.76,3894.12,262.38,0,150,700.94,3305.56,False,None,Submitted,Not Required,3741.07,-435.5100000000002,0,Low,Normal
P000984,E0082,2025-12-31,65.15,0.0,3028.98,0.0,0,150,545.22,2333.76,False,None,Submitted,Not Required,3305.56,-971.7999999999997,2,Medium,Large change in net pay
P000985,E0083,2025-07-15,88.77,8.77,2424.42,359.43,0,150,654.59,1979.25,False,None,Submitted,Approved,,,0,Low,Normal
P000986,E0083,2025-07-31,95.04,15.04,2595.64,616.26,0,150,700.82,2361.07,False,None,Submitted,Approved,1979.25,381.82000000000016,0,Low,Normal
P000987,E0083,2025-08-15,74.27,0.0,2028.39,0.0,0,150,547.66,1330.72,False,None,Submitted,Not Required,2361.07,-1030.3500000000001,2,Medium,Large change in net pay
P000988,E0083,2025-08-31,82.69,2.69,2258.24,110.17,0,150,609.73,1608.68,False,None,Submitted,Not Required,1330.72,277.96000000000004,0,Low,Normal
P000989,E0083,2025-09-15,76.21,0.0,2081.36,0.0,0,150,561.97,1369.39,False,None,Submitted,Not Required,1608.68,-239.28999999999996,0,Low,Normal
P000990,E0083,2025-09-30,85.03,5.03,2322.07,205.91,0,150,626.96,1751.02,False,None,Submitted,Approved,1369.39,381.6299999999999,0,Low,Normal
P000991,E0083,2025-10-15,70.67,0.0,1930.05,0.0,0,150,521.11,1258.94,False,None,Missing,Not Required,1751.02,-492.0799999999999,2,Medium,Missing timesheet
P000992,E0083,2025-10-31,79.43,0.0,2169.19,0.0,1000,150,585.68,2433.51,False,None,Submitted,Not Required,1258.94,1174.5700000000002,2,Medium,Large change in net pay
P000993,E0083,2025-11-15,87.85,7.85,2399.2,321.6,1000,150,647.78,2923.01,False,None,Missing,Approved,2433.51,489.5,2,Medium,Missing timesheet
P000994,E0083,2025-11-30,89.89,9.89,2454.78,404.97,0,150,662.79,2046.96,False,None,Missing,Approved,2923.01,-876.0500000000002,4,High,"Missing timesheet, Large change in net pay"
P000995,E0083,2025-12-15,83.41,3.41,2277.98,139.77,0,150,615.05,1652.7,False,None,Submitted,Not Required,2046.96,-394.26,0,Low,Normal
P000996,E0083,2025-12-31,77.29,0.0,2110.73,0.0,0,150,569.9,1390.83,False,None,Submitted,Not Required,1652.7,-261.8700000000001,0,Low,Normal
P000997,E0084,2025-07-15,67.26,13.0,2920.39,846.69,0,75,642.49,2202.91,True,Unusual Overtime,Submitted,Approved,,,3,Medium,Unusual Overtime
P000998,E0084,2025-07-31,73.94,0.0,3210.46,0.0,0,75,706.3,2429.16,False,None,Late,Not Required,2202.91,226.25,0,Low,Normal
P000999,E0084,2025-08-15,76.25,0.0,3310.59,0.0,0,75,728.33,2507.26,False,None,Submitted,Not Required,2429.16,78.10000000000036,0,Low,Normal
